,v001,v002,response,v5,v9,v12,v29,v32,v33,v34,v36,v37,v105,v106,v109,v112,v113,v116,v117,v119,v120,v122,v123,v173,v174,v176,v178,v179,v180,v181,v182,v183,v184,v185,v186,v191,v192,v193,v194,v195,v196,v197,v198,v199,v200,v201,v202,v203,v204,v171.1,v172.1
690,18,26,0,2.0,1.0,1.0,11.0,3.0,1.0,5.0,1.0,1.0,,3.0,,,1.0,,,,6.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,19,30,0,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,3.0,,1999-10-07 20:00:00,6517.0,0.0,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,mobile,,U
692,19,24,0,,,,12.0,4.0,,7.0,,1.0,8.0,5.0,5.0,1.0,1.0,1.0,,1.0,,4.0,,1999-05-25 08:00:00,6655.0,0.0,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,wifi,,U
693,20,37,0,,,,2.0,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,,,,,1.0,1998-04-28 20:00:00,7047.0,0.0,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,mobile,,U
694,22,31,0,1.0,,,24.0,7.0,,11.0,,6.0,,,,,,,,5.0,,,5.0,1999-05-25 08:00:00,6653.0,2134.0,Verified,090 Very Low,90.0,2.0,14.0,3.0,Lower Fraud Risk,1.0,Fraud Score 1 to 100,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,wifi,,Y
695,4,21,1,3.0,1.0,2.0,3.0,,1.0,,2.0,,,,,,,,1.0,,4.0,4.0,1.0,1999-12-22 19:00:00,6442.0,30.0,Verified,491 Moderate,491.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,mobile,,U
696,5,42,0,,,,6.0,1.0,1.0,3.0,,1.0,,1.0,3.0,,1.0,1.0,,,,,1.0,2004-06-09 18:35:03,4811.0,0.0,Verified,275 Low,275.0,2.0,12.0,3.0,Lower Fraud Risk,2.0,Fraud Score 101 to 300,1.0,1.0,Yes,Yes,Low,4.0,510.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,wifi,,U
697,7,62,0,1.0,,1.0,1.0,,,,1.0,,27.0,4.0,27.0,1.0,1.0,1.0,,,1.0,12.0,1.0,1995-08-13 04:00:00,8037.0,0.0,Verified,500 Moderate,500.0,2.0,8.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,wifi,,U
698,9,68,1,3.0,,3.0,5.0,,2.0,,3.0,,,1.0,,,1.0,,,,7.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,9,23,0,3.0,1.0,2.0,15.0,,10.0,,3.0,2.0,1.0,,,1.0,,,,,25.0,9.0,12.0,1996-06-22 08:00:00,7722.0,0.0,Verified,500 Moderate,500.0,2.0,8.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,wifi,,U
700,9,47,0,3.0,1.0,2.0,25.0,8.0,2.0,6.0,2.0,7.0,,,,,,,,5.0,2.0,1.0,7.0,1999-05-25 08:00:00,6653.0,0.0,ValidDomain,500 Moderate,500.0,4.0,8.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Not Sure,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,mobile,,U
701,10,34,0,1.0,,,3.0,,,,2.0,,,,,,,,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,11,39,0,1.0,,1.0,1.0,,,,1.0,,,,,,,,1.0,,3.0,1.0,,1995-08-13 04:00:00,8037.0,0.0,Verified,500 Moderate,500.0,2.0,8.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,mobile,,U
703,12,48,1,,,,,,,,,,19.0,11.0,3.0,3.0,4.0,1.0,1.0,,,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
704,12,34,0,3.0,2.0,1.0,4.0,,3.0,,1.0,,30.0,18.0,36.0,8.0,10.0,12.0,,,6.0,1.0,,1999-12-22 19:00:00,6442.0,55.0,Verified,485 Moderate,485.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,wired,,U
705,12,32,0,1.0,1.0,,40.0,9.0,3.0,21.0,,7.0,,,,,,,,2.0,1.0,,2.0,1995-08-13 04:00:00,8035.0,0.0,Verified,500 Moderate,500.0,2.0,8.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,mobile,,U
706,13,24,0,2.0,,2.0,3.0,,,,3.0,,,,,,,,1.0,,,2.0,,2003-01-17 19:00:00,5320.0,0.0,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,mobile,,U
707,15,31,1,1.0,1.0,,5.0,3.0,1.0,,,1.0,13.0,20.0,25.0,2.0,3.0,3.0,,9.0,,2.0,14.0,1999-10-07 20:00:00,6520.0,266.0,Verified,284 Low,284.0,2.0,14.0,3.0,Lower Fraud Risk,2.0,Fraud Score 101 to 300,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,mobile,,U
708,16,21,0,5.0,3.0,2.0,20.0,6.0,5.0,1.0,2.0,6.0,,,,,,,1.0,2.0,4.0,2.0,4.0,1999-10-07 20:00:00,6518.0,0.0,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,mobile,,U
709,16,66,0,1.0,1.0,,28.0,5.0,1.0,19.0,,3.0,,,,,,,,1.0,,,,1995-08-13 04:00:00,8035.0,0.0,Verified,500 Moderate,500.0,2.0,8.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,wired,,U
710,17,33,0,,,,3.0,,,2.0,,1.0,,,,,,,,,,,,1995-08-13 04:00:00,8035.0,0.0,Verified,500 Moderate,500.0,2.0,8.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,mobile,,U
711,18,38,1,,,,13.0,,,12.0,,1.0,30.0,23.0,36.0,8.0,11.0,12.0,,2.0,7.0,1.0,3.0,2003-01-17 19:00:00,5320.0,0.0,ValidDomain,500 Moderate,500.0,4.0,8.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Not Sure,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,wired,,U
712,19,20,0,,,,,,,,,,,1.0,1.0,,1.0,1.0,3.0,5.0,1.0,,,1998-04-28 20:00:00,7045.0,272.0,Verified,282 Low,282.0,2.0,14.0,3.0,Lower Fraud Risk,2.0,Fraud Score 101 to 300,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,mobile,,U
713,20,39,0,3.0,2.0,1.0,70.0,5.0,9.0,48.0,1.0,7.0,,,6.0,,,2.0,,,7.0,1.0,7.0,1998-04-28 20:00:00,7047.0,0.0,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,wifi,,U
714,20,30,0,,,,15.0,4.0,,10.0,,1.0,,,,,,,,1.0,1.0,,,1995-08-13 04:00:00,8037.0,0.0,Verified,500 Moderate,500.0,2.0,8.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,mobile,,U
715,20,33,0,2.0,,1.0,3.0,,1.0,,1.0,,,,,,,,1.0,,4.0,4.0,,1995-08-13 04:00:00,8035.0,40.0,Verified,500 Moderate,500.0,2.0,8.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,mobile,,U
716,22,44,0,2.0,1.0,1.0,5.0,,1.0,3.0,1.0,,,5.0,2.0,,1.0,1.0,,1.0,3.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,0,40,0,1.0,,1.0,2.0,,1.0,,1.0,,1.0,3.0,3.0,1.0,1.0,1.0,,,,1.0,,1999-10-07 20:00:00,6519.0,0.0,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,wifi,,U
718,9,40,0,,,,3.0,1.0,1.0,1.0,,,,,,,,,,2.0,1.0,,2.0,1998-04-28 20:00:00,7046.0,0.0,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,mobile,,U
719,10,43,0,3.0,,2.0,27.0,4.0,1.0,18.0,2.0,2.0,1.0,1.0,,1.0,1.0,,,3.0,1.0,2.0,3.0,1998-05-11 07:00:00,7034.0,2369.0,Verified,087 Very Low,87.0,2.0,14.0,3.0,Lower Fraud Risk,1.0,Fraud Score 1 to 100,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,mobile,,U
720,11,28,0,,,,5.0,,1.0,,,4.0,1.0,,,1.0,,,,,1.0,,3.0,1998-04-28 20:00:00,7046.0,0.0,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,mobile,,U
721,13,30,1,3.0,2.0,1.0,4.0,,2.0,,1.0,1.0,,,,,,,,,3.0,3.0,,1998-04-28 20:00:00,7046.0,1.0,Verified,499 Moderate,499.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,2.0,2.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,mobile,,U
722,13,20,0,2.0,,2.0,4.0,,1.0,,3.0,,,1.0,,,1.0,,,,,3.0,,1998-04-28 20:00:00,7046.0,0.0,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,mobile,,U
723,14,36,0,2.0,,,56.0,6.0,2.0,46.0,,2.0,,3.0,3.0,,1.0,1.0,,4.0,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,14,27,0,1.0,,1.0,7.0,2.0,,1.0,1.0,3.0,15.0,,1.0,2.0,,1.0,,,,1.0,3.0,1998-04-28 20:00:00,7047.0,0.0,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,mobile,,U
725,14,36,0,2.0,1.0,,42.0,5.0,1.0,31.0,,5.0,6.0,,1.0,3.0,,1.0,,3.0,,,3.0,1998-04-28 20:00:00,7046.0,0.0,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,wifi,,U
726,14,20,0,2.0,1.0,1.0,9.0,1.0,2.0,,1.0,5.0,7.0,7.0,15.0,1.0,1.0,2.0,2.0,3.0,17.0,,11.0,,,125.0,Verified,466 Moderate,466.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,mobile,,U
727,16,42,0,5.0,1.0,4.0,34.0,,5.0,25.0,4.0,,,,,,,,,1.0,5.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,18,48,0,1.0,,1.0,10.0,2.0,4.0,,1.0,3.0,,,,,,,,3.0,7.0,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,19,29,0,1.0,,1.0,41.0,12.0,1.0,20.0,3.0,5.0,,,,,,,1.0,,1.0,3.0,7.0,1998-04-28 20:00:00,7046.0,0.0,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,mobile,,U
730,19,60,1,,,,5.0,,,5.0,,,,3.0,1.0,,2.0,1.0,1.0,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,20,34,0,3.0,2.0,1.0,13.0,2.0,4.0,,1.0,6.0,,,,,,,,2.0,2.0,,4.0,1995-08-13 04:00:00,8037.0,0.0,Verified,500 Moderate,500.0,2.0,8.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,wifi,,U
732,21,25,0,,,,7.0,1.0,,6.0,,,1.0,1.0,,1.0,1.0,,,1.0,,,,1998-04-28 20:00:00,7047.0,0.0,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,wifi,,U
733,22,58,0,3.0,,3.0,23.0,5.0,4.0,7.0,3.0,4.0,1.0,,,1.0,,,,17.0,12.0,5.0,10.0,1998-04-28 20:00:00,7049.0,190.0,Verified,297 Low,297.0,2.0,14.0,3.0,Lower Fraud Risk,2.0,Fraud Score 101 to 300,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,wifi,,U
734,22,31,0,6.0,1.0,3.0,25.0,13.0,3.0,,4.0,5.0,6.0,8.0,9.0,2.0,3.0,3.0,1.0,13.0,7.0,8.0,9.0,1998-04-28 20:00:00,7047.0,0.0,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,wifi,,U
735,23,42,0,3.0,1.0,1.0,9.0,2.0,1.0,2.0,1.0,3.0,1.0,,,1.0,,,2.0,8.0,6.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
736,2,23,0,1.0,,1.0,2.0,1.0,,,1.0,,,,,,,,2.0,19.0,5.0,,21.0,1999-12-22 19:00:00,6447.0,261.0,Verified,284 Low,284.0,2.0,14.0,3.0,Lower Fraud Risk,2.0,Fraud Score 101 to 300,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,mobile,,U
737,4,20,1,2.0,1.0,1.0,5.0,,1.0,,3.0,,,,,,,,,,1.0,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
738,7,35,0,1.0,,1.0,4.0,,2.0,,2.0,,,,,,,,1.0,,11.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
739,8,37,0,,,,18.0,4.0,3.0,8.0,1.0,2.0,,,,,,,,2.0,2.0,,2.0,,,0.0,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,wifi,,U
740,8,53,0,,,,2.0,1.0,,1.0,,,1.0,,,1.0,,,,2.0,1.0,1.0,2.0,1999-12-22 19:00:00,6444.0,0.0,EmailInexistent,709 Review,709.0,3.0,2.0,11.0,Data Entry Review,4.0,Fraud Score 601 to 799,1.0,1.0,No,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,wired,,U
741,8,27,0,2.0,,2.0,13.0,2.0,1.0,3.0,2.0,5.0,,,,,,,,1.0,,2.0,4.0,1999-12-22 19:00:00,6444.0,0.0,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,wifi,,U
742,9,37,0,2.0,2.0,,12.0,3.0,4.0,,,5.0,3.0,7.0,9.0,1.0,1.0,1.0,,1.0,13.0,3.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
743,9,28,1,1.0,1.0,,2.0,,1.0,1.0,,,20.0,1.0,20.0,2.0,1.0,1.0,,,2.0,7.0,,1999-10-07 20:00:00,6520.0,27.0,Verified,492 Moderate,492.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,wired,,U
744,9,23,1,1.0,,1.0,2.0,,1.0,,1.0,,3.0,5.0,8.0,2.0,2.0,4.0,3.0,,1.0,1.0,,1998-04-28 20:00:00,7047.0,0.0,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,2.0,2.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,mobile,,U
745,9,24,1,1.0,1.0,,4.0,3.0,1.0,,,,,,,,,,3.0,4.0,6.0,1.0,17.0,1995-08-13 04:00:00,8037.0,402.0,Verified,210 Low,210.0,2.0,14.0,3.0,Lower Fraud Risk,2.0,Fraud Score 101 to 300,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,mobile,,U
746,9,39,0,1.0,1.0,,19.0,3.0,1.0,14.0,,1.0,,1.0,,,1.0,,,4.0,,,,1996-06-22 08:00:00,7724.0,0.0,ValidDomain,500 Moderate,500.0,4.0,8.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Not Sure,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,wired,,U
747,10,68,1,2.0,1.0,1.0,3.0,,1.0,1.0,1.0,,,,,,,,,,2.0,7.0,,1998-04-28 20:00:00,7047.0,0.0,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,mobile,,U
748,10,60,1,4.0,3.0,1.0,4.0,,3.0,,1.0,,,,,,,,1.0,,3.0,2.0,,1999-05-25 08:00:00,6655.0,0.0,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,wifi,,U
749,10,60,0,1.0,,1.0,19.0,4.0,,13.0,1.0,1.0,1.0,7.0,,1.0,1.0,,,3.0,2.0,,1.0,1995-08-13 04:00:00,8037.0,0.0,Verified,500 Moderate,500.0,2.0,8.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,wifi,,U
750,10,44,0,3.0,2.0,,40.0,1.0,2.0,35.0,,2.0,,,,,,,,1.0,2.0,,4.0,1999-09-13 07:00:00,6545.0,1777.0,Verified,095 Very Low,95.0,2.0,14.0,3.0,Lower Fraud Risk,1.0,Fraud Score 1 to 100,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,wifi,,U
751,10,59,1,2.0,2.0,,2.0,,2.0,,,,,,1.0,,,1.0,1.0,,4.0,5.0,,1995-08-13 04:00:00,8037.0,27.0,Verified,500 Moderate,500.0,2.0,8.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,2.0,2.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,mobile,,U
752,10,47,0,,,,10.0,2.0,1.0,6.0,,1.0,,,,,,,,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753,10,27,0,,,,94.0,15.0,3.0,66.0,2.0,8.0,,,,,,,,2.0,5.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
754,10,26,0,2.0,1.0,,4.0,1.0,1.0,,,2.0,,,,,,,,1.0,1.0,,2.0,1995-08-13 04:00:00,8037.0,0.0,Verified,500 Moderate,500.0,2.0,8.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,mobile,,U
755,10,20,0,1.0,1.0,,6.0,2.0,2.0,,,2.0,,2.0,3.0,,2.0,2.0,,4.0,1.0,3.0,2.0,1998-04-28 20:00:00,7047.0,0.0,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,mobile,,U
756,11,40,0,,,,5.0,1.0,,3.0,,1.0,,,,,,,,1.0,,,,1996-06-22 08:00:00,7722.0,0.0,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,wifi,,U
757,11,41,0,2.0,,1.0,16.0,3.0,1.0,9.0,1.0,2.0,,,,,,,,,,1.0,2.0,1999-10-07 20:00:00,6520.0,0.0,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,mobile,,U
758,11,31,0,,,,11.0,4.0,,7.0,,,,,,,,,,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
759,11,28,0,,,,28.0,6.0,3.0,17.0,,2.0,2.0,,2.0,1.0,,1.0,2.0,3.0,5.0,,4.0,1995-08-13 04:00:00,8037.0,0.0,Verified,500 Moderate,500.0,2.0,8.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,wifi,,U
760,11,58,0,,,,8.0,,,7.0,,1.0,,,,,,,,,,,2.0,1998-04-28 20:00:00,7047.0,121.0,Verified,467 Moderate,467.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,wired,,U
761,12,22,1,,,,,,,,,,,,,,,,3.0,63.0,1.0,1.0,21.0,1999-10-07 20:00:00,6520.0,0.0,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,wifi,,U
762,12,23,0,2.0,1.0,1.0,3.0,,2.0,,1.0,,,,,,,,5.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
763,12,39,0,1.0,1.0,,9.0,1.0,1.0,7.0,,,,,,,,,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764,12,20,0,1.0,1.0,,2.0,,2.0,,,,,,1.0,,,1.0,3.0,,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766,12,35,0,5.0,2.0,3.0,35.0,7.0,7.0,9.0,3.0,9.0,4.0,1.0,9.0,1.0,1.0,2.0,,14.0,9.0,3.0,9.0,2003-01-17 19:00:00,5322.0,58.0,Verified,484 Moderate,484.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,mobile,,U
767,12,23,1,3.0,1.0,1.0,12.0,3.0,1.0,3.0,1.0,4.0,13.0,6.0,8.0,1.0,2.0,2.0,2.0,2.0,,3.0,6.0,1995-08-13 04:00:00,8037.0,0.0,Verified,500 Moderate,500.0,2.0,8.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,mobile,,U
