"key1";"v171";"v172";"v173";"v174";"v175";"v176";"v177";"v178";"v179";"v180";"v181";"v182";"v183";"v184";"v185";"v186";"v187";"v188";"v189";"v190";"v191";"v192";"v193";"v194";"v195";"v196";"v197";"v198";"v199";"v200";"v201";"v202";"v203";"v204";"v171";"v172"
21705;NA;NA;1998-04-28 20:00:00;7087;2016-11-27 07:00:00;299;2017-02-09 17:45:03;"Verified";"278 Low";278;2;14;3;"Lower Fraud Risk";2;"Fraud Score 101 to 300";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"wifi";NA;"U"
18481;NA;NA;1998-04-28 20:00:00;7075;2017-09-11 08:12:18;0;2017-09-11 07:58:45;"Verified";"500 Moderate";500;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;2;2;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"mobile";NA;"U"
18501;NA;NA;1999-12-22 19:00:00;6472;2016-12-20 07:39:19;264;2016-12-20 07:39:19;"Verified";"284 Low";284;2;14;3;"Lower Fraud Risk";2;"Fraud Score 101 to 300";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"wifi";NA;"U"
18523;NA;NA;1998-04-28 20:00:00;7075;2017-09-08 06:39:29;2;2017-09-08 06:39:29;"Verified";"499 Moderate";499;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;2;2;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"wifi";NA;"U"
18521;NA;NA;1999-12-22 19:00:00;6472;2017-09-04 14:05:20;6;2017-09-04 14:05:19;"Verified";"498 Moderate";498;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;2;2;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"wired";NA;"U"
18515;NA;NA;1998-04-28 20:00:00;7075;2017-09-02 12:25:03;8;2017-09-02 12:25:03;"Verified";"497 Moderate";497;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"wifi";NA;"U"
18513;NA;NA;1995-08-13 04:00:00;8065;2016-05-27 07:00:00;472;2017-09-11 08:40:22;"Verified";"197 Low";197;2;14;3;"Lower Fraud Risk";2;"Fraud Score 101 to 300";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"mobile";NA;"U"
19218;NA;NA;1999-10-07 20:00:00;6550;2017-09-11 08:55:44;1;2017-09-11 08:55:44;"Verified";"499 Moderate";499;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;2;2;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"mobile";NA;"U"
18897;NA;NA;2003-01-17 19:00:00;5352;2009-05-19 11:03:33;3038;2017-09-13 12:20:53;"Verified";"079 Very Low";79;2;14;3;"Lower Fraud Risk";1;"Fraud Score 1 to 100";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"wifi";NA;"U"
19018;NA;NA;1998-04-28 20:00:00;7077;2016-09-05 08:23:00;372;2017-04-04 09:37:40;"Verified";"265 Low";265;2;14;3;"Lower Fraud Risk";2;"Fraud Score 101 to 300";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"mobile";NA;"U"
18522;NA;NA;2002-06-30 08:00:00;5551;2017-09-11 08:55:23;0;2017-09-11 08:55:22;"Verified";"500 Moderate";500;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"wifi";NA;"U"
18526;NA;NA;1999-10-07 20:00:00;6548;2017-09-11 08:56:36;0;2017-09-11 05:34:38;"Verified";"500 Moderate";500;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;2;2;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"mobile";NA;"U"
18534;NA;NA;NA;NA;2016-10-06 10:53:47;339;2016-10-06 10:53:47;"Verified";"271 Low";271;2;14;3;"Lower Fraud Risk";2;"Fraud Score 101 to 300";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"mobile";NA;"U"
18536;NA;NA;1998-04-28 20:00:00;7075;2017-09-11 09:12:42;0;2017-09-11 09:12:41;"Verified";"500 Moderate";500;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"wifi";NA;"U"
18537;NA;NA;1998-04-28 20:00:00;7075;2016-10-13 14:26:53;332;2017-02-27 14:10:22;"Verified";"272 Low";272;2;14;3;"Lower Fraud Risk";2;"Fraud Score 101 to 300";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"wifi";NA;"U"
18540;NA;NA;1996-06-22 08:00:00;7750;2017-09-07 09:04:18;3;2017-09-07 09:04:18;"Verified";"499 Moderate";499;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;2;2;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"mobile";NA;"U"
18542;NA;NA;1995-08-13 04:00:00;8065;2017-09-11 09:24:25;0;2017-09-11 09:24:24;"Verified";"500 Moderate";500;2;8;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"wired";NA;"U"
18524;NA;NA;1999-12-22 19:00:00;6472;2017-09-11 09:30:28;0;2017-09-11 09:30:27;"Verified";"500 Moderate";500;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"mobile";NA;"U"
19286;NA;NA;1998-04-28 20:00:00;7077;2017-09-13 12:20:56;0;2017-09-13 12:20:56;"Verified";"500 Moderate";500;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"wifi";NA;"U"
18551;NA;NA;1998-04-28 20:00:00;7075;2017-09-11 09:52:30;0;2017-09-11 09:52:30;"Verified";"500 Moderate";500;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"wifi";NA;"U"
18458;NA;NA;1998-04-28 20:00:00;7075;2017-07-25 13:47:38;47;2017-07-25 13:47:38;"Verified";"487 Moderate";487;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"mobile";NA;"U"
18552;NA;NA;1999-12-22 19:00:00;6472;2016-09-06 10:49:14;369;2016-12-02 12:16:57;"Verified";"265 Low";265;2;14;3;"Lower Fraud Risk";2;"Fraud Score 101 to 300";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"wifi";NA;"U"
18557;NA;NA;1996-06-22 08:00:00;7750;2017-09-11 10:27:12;0;2017-09-11 10:27:12;"Verified";"500 Moderate";500;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"wifi";NA;"U"
18571;NA;NA;1998-04-28 20:00:00;7075;2017-02-07 13:44:10;215;2017-02-07 13:44:10;"Verified";"292 Low";292;2;14;3;"Lower Fraud Risk";2;"Fraud Score 101 to 300";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"mobile";NA;"U"
18573;NA;NA;1998-04-28 20:00:00;7075;2017-09-11 10:42:44;0;2017-09-11 10:42:44;"Verified";"500 Moderate";500;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"mobile";NA;"U"
19322;NA;NA;1998-04-28 20:00:00;7077;2017-06-28 10:10:05;76;2017-06-28 10:10:05;"Verified";"479 Moderate";479;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"mobile";NA;"U"
21701;NA;NA;2003-01-25 07:00:00;5355;2017-09-23 09:21:25;0;2017-09-23 09:21:24;"Verified";"500 Moderate";500;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"wired";NA;"U"
18426;NA;NA;1999-12-22 19:00:00;6472;2017-09-11 10:42:47;0;2017-09-11 10:42:47;"Verified";"500 Moderate";500;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"mobile";NA;"U"
18554;NA;NA;1996-06-22 08:00:00;7750;2017-09-11 10:43:33;0;2017-09-11 10:31:11;"Verified";"500 Moderate";500;2;8;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;2;2;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"wired";NA;"U"
18570;NA;NA;1998-04-28 20:00:00;7075;2017-09-11 10:47:20;0;2017-09-11 10:47:19;"Verified";"500 Moderate";500;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"mobile";NA;"U"
18578;NA;NA;1999-10-07 20:00:00;6548;2017-09-11 10:52:04;0;2017-09-11 10:52:04;"Verified";"500 Moderate";500;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"mobile";NA;"U"
18577;NA;NA;1998-04-28 20:00:00;7075;2017-08-07 12:46:55;34;2017-08-07 12:46:55;"Verified";"490 Moderate";490;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"wired";NA;"U"
18579;NA;NA;1998-04-28 20:00:00;7075;2017-02-07 14:11:07;215;2017-02-07 14:11:07;"Verified";"292 Low";292;2;14;3;"Lower Fraud Risk";2;"Fraud Score 101 to 300";NA;NA;NA;NA;2;2;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"wired";NA;"U"
18582;NA;NA;1999-12-22 19:00:00;6472;2011-01-31 17:50:43;2414;2017-09-11 11:08:09;"Verified";"087 Very Low";87;2;14;3;"Lower Fraud Risk";1;"Fraud Score 1 to 100";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"wifi";NA;"U"
18575;NA;NA;1998-04-28 20:00:00;7075;2016-12-10 07:00:00;275;2016-12-10 10:53:01;"Verified";"282 Low";282;2;14;3;"Lower Fraud Risk";2;"Fraud Score 101 to 300";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"mobile";NA;"U"
19317;NA;NA;1996-06-22 08:00:00;7752;2017-09-13 13:27:42;0;2017-09-13 13:27:42;"ValidDomain";"500 Moderate";500;4;8;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Not Sure";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"mobile";NA;"U"
18429;NA;NA;1999-05-25 08:00:00;6683;2017-02-10 07:00:00;213;2017-02-10 10:35:45;"Verified";"902 Very High";902;2;23;1;"Fraud Review";6;"Fraud Score 900 to 999";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"mobile";NA;"U"
18448;NA;NA;1995-08-13 04:00:00;8065;2017-09-11 11:33:40;0;2017-09-11 11:33:39;"Verified";"500 Moderate";500;2;8;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"wifi";NA;"U"
18433;NA;NA;1999-12-22 19:00:00;6472;2017-09-11 11:33:43;0;2017-09-11 11:33:43;"Verified";"500 Moderate";500;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"mobile";NA;"U"
18591;NA;NA;1995-08-13 04:00:00;8065;2016-11-07 07:00:00;307;2017-02-09 17:28:11;"Verified";"226 Low";226;2;14;3;"Lower Fraud Risk";2;"Fraud Score 101 to 300";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"mobile";NA;"U"
18595;NA;NA;1996-06-22 08:00:00;7750;2017-09-11 12:17:09;0;2017-09-11 07:52:56;"Verified";"500 Moderate";500;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;2;2;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"wifi";NA;"U"
18596;NA;NA;1995-08-13 04:00:00;8065;2017-02-07 13:35:31;215;2017-02-07 13:35:31;"Verified";"242 Low";242;2;14;3;"Lower Fraud Risk";2;"Fraud Score 101 to 300";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"mobile";NA;"U"
19321;NA;NA;1999-12-22 19:00:00;6474;2017-09-13 13:28:01;0;2017-09-13 13:28:01;"ValidDomain";"500 Moderate";500;4;8;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Not Sure";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"wifi";NA;"U"
21788;NA;NA;1998-04-28 20:00:00;7088;2017-09-24 08:51:15;0;2017-09-24 08:51:15;"Verified";"500 Moderate";500;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"mobile";NA;"U"
18476;NA;NA;1998-04-28 20:00:00;7075;2017-03-30 12:43:32;164;2017-05-23 14:50:13;"Verified";"455 Moderate";455;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"mobile";NA;"U"
18599;NA;NA;1998-04-28 20:00:00;7075;2017-09-11 12:46:47;0;2017-09-11 12:46:46;"Verified";"500 Moderate";500;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"wired";NA;"U"
18283;NA;NA;1998-04-28 20:00:00;7075;2017-09-11 12:57:54;0;2017-09-11 12:57:54;"Verified";"500 Moderate";500;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"mobile";NA;"U"
18545;NA;NA;1999-05-25 08:00:00;6683;2017-09-11 13:00:44;0;2017-09-11 13:00:44;"Verified";"500 Moderate";500;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"mobile";NA;"U"
18483;NA;NA;1998-04-28 20:00:00;7075;2017-09-11 13:00:48;0;2017-09-11 13:00:47;"Verified";"500 Moderate";500;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"mobile";NA;"U"
18451;NA;NA;1998-04-28 20:00:00;7075;2016-11-02 07:00:00;312;2017-02-09 17:14:44;"Verified";"275 Low";275;2;14;3;"Lower Fraud Risk";2;"Fraud Score 101 to 300";NA;NA;NA;NA;2;2;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"wifi";NA;"U"
18464;NA;NA;1995-08-13 04:00:00;8065;2017-09-11 13:08:52;0;2017-09-11 13:08:51;"Verified";"500 Moderate";500;2;8;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"wifi";NA;"U"
18530;NA;NA;1998-04-28 20:00:00;7075;2017-09-11 13:08:56;0;2017-09-11 13:08:56;"Verified";"500 Moderate";500;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"wifi";NA;"U"
18453;NA;NA;1999-10-07 20:00:00;6548;2017-09-11 13:09:02;0;2017-09-11 13:09:02;"Verified";"500 Moderate";500;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"mobile";NA;"U"
18452;NA;NA;1998-04-28 20:00:00;7075;2017-09-11 13:09:05;0;2017-09-11 13:09:05;"Verified";"500 Moderate";500;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"wifi";NA;"U"
18539;NA;NA;1999-10-07 20:00:00;6548;2017-09-11 13:09:08;0;2017-09-11 13:09:08;"Verified";"500 Moderate";500;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"wifi";NA;"U"
19223;NA;NA;1999-10-07 20:00:00;6550;2013-03-23 07:00:00;1635;2017-09-13 14:22:24;"Verified";"097 Very Low";97;2;14;3;"Lower Fraud Risk";1;"Fraud Score 1 to 100";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"mobile";NA;"Y"
18605;NA;NA;1995-08-13 04:00:00;8065;2017-09-11 13:18:48;0;2017-09-11 13:18:48;"Verified";"500 Moderate";500;2;8;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"wifi";NA;"U"
18611;NA;NA;2000-04-03 20:00:00;6369;2016-11-10 07:00:00;304;2016-12-18 00:29:49;"Verified";"277 Low";277;2;14;3;"Lower Fraud Risk";2;"Fraud Score 101 to 300";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"wifi";NA;"U"
18606;NA;NA;1998-04-28 20:00:00;7075;2017-09-11 13:21:13;0;2017-09-11 13:21:13;"Verified";"500 Moderate";500;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"wifi";NA;"U"
18613;NA;NA;1999-12-22 19:00:00;6472;2017-09-11 13:39:44;0;2017-09-11 11:26:58;"Verified";"500 Moderate";500;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;2;2;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"wifi";NA;"U"
19302;NA;NA;1999-10-07 20:00:00;6550;2017-09-13 14:22:27;0;2017-09-13 14:22:26;"Verified";"500 Moderate";500;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"wifi";NA;"U"
21773;NA;NA;1995-08-13 04:00:00;8078;2017-09-24 09:06:03;0;2017-09-24 09:06:02;"Verified";"500 Moderate";500;2;8;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"mobile";NA;"U"
18616;NA;NA;1998-04-28 20:00:00;7075;2017-09-11 14:04:36;0;2017-09-11 14:04:36;"Verified";"500 Moderate";500;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"mobile";NA;"U"
18618;NA;NA;1999-10-07 20:00:00;6548;2017-09-11 14:04:51;0;2017-09-11 14:04:51;"Verified";"500 Moderate";500;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"mobile";NA;"U"
18619;NA;NA;1998-04-28 20:00:00;7075;2017-02-21 14:00:59;201;2017-02-21 14:00:59;"Verified";"295 Low";295;2;14;3;"Lower Fraud Risk";2;"Fraud Score 101 to 300";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"mobile";NA;"U"
18622;NA;NA;2001-01-01 19:00:00;6096;2011-10-27 07:30:24;2145;2017-02-01 15:15:15;"Verified";"090 Very Low";90;2;14;3;"Lower Fraud Risk";1;"Fraud Score 1 to 100";NA;NA;NA;2;1;1;"Yes";"Yes";"Low";4;510;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"wired";NA;"P"
18627;NA;NA;NA;NA;2017-09-11 15:05:44;0;2017-09-11 15:05:43;"Verified";"500 Moderate";500;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"dialup";NA;"U"
18600;NA;NA;1995-08-13 04:00:00;8065;2017-08-30 06:30:59;11;2017-08-30 06:30:58;"Verified";"500 Moderate";500;2;8;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"wifi";NA;"U"
19060;NA;NA;1996-06-22 08:00:00;7752;2015-10-05 07:00:00;708;2016-07-05 16:37:51;"Verified";"156 Low";156;2;14;3;"Lower Fraud Risk";2;"Fraud Score 101 to 300";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"mobile";NA;"U"
21796;NA;NA;1999-10-07 20:00:00;6561;2017-04-30 09:53:22;146;2017-04-30 09:53:22;"Verified";"460 Moderate";460;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"mobile";NA;"U"
18629;NA;NA;1998-04-28 20:00:00;7075;2017-08-04 14:49:27;37;2017-08-04 14:49:27;"Verified";"490 Moderate";490;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;2;2;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"wifi";NA;"U"
10808;NA;NA;1999-12-22 19:00:00;6472;2017-09-11 15:16:43;0;2017-09-11 15:16:43;"Verified";"500 Moderate";500;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"mobile";NA;"U"
18628;NA;NA;1996-06-22 08:00:00;7750;2017-09-09 06:27:58;1;2017-09-09 06:27:57;"Verified";"500 Moderate";500;2;8;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;2;2;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"mobile";NA;"U"
18630;NA;NA;1998-04-28 20:00:00;7075;2017-09-04 06:39:32;6;2017-09-04 06:39:32;"Verified";"498 Moderate";498;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"wifi";NA;"U"
