,v001,v002,response,v4,v5,v9,v12,v14,v23,v24,v25,v27,v28,v29,v32,v33,v34,v36,v37,v105,v106,v109,v112,v113,v116,v117,v119,v120,v122,v123,v173,v174,v175,v176,v177,v178,v179,v180,v181,v182,v183,v184,v185,v186,v191,v192,v193,v194,v195,v196,v197,v198,v199,v200,v201,v202,v203,v204,v171.1,v172.1
688,17,35,0,7700,3.0,2.0,,"8314,19",,7500,,,,3.0,,2.0,,,,,,,,,,,,1.0,1.0,,1998-04-28 20:00:00,7047.0,2017-08-14 09:38:56,0.0,2017-08-14 09:38:56,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,wifi,,U
689,18,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-12-22 19:00:00,6441.0,2017-08-04 11:43:48,6.0,2017-08-04 11:43:48,Verified,498 Moderate,498.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,mobile,,U
690,18,26,0,4500,2.0,1.0,1.0,"4528,8",10500,1000,9750,3500,3500,11.0,3.0,1.0,5.0,1.0,1.0,,3.0,,,1.0,,,,6.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,19,30,0,2500,1.0,,1.0,2500,,,,2500,,1.0,,,,1.0,,,,,,,,,,,3.0,,1999-10-07 20:00:00,6517.0,2017-08-11 17:23:58,0.0,2017-08-11 17:23:57,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,mobile,,U
692,19,24,0,,,,,,6300,,4450,,1600,12.0,4.0,,7.0,,1.0,8.0,5.0,5.0,1.0,1.0,1.0,,1.0,,4.0,,1999-05-25 08:00:00,6655.0,2017-08-14 10:02:31,0.0,2017-08-14 10:02:31,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,wifi,,U
693,20,37,0,,,,,,2500,,,,2000,2.0,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,,,,,1.0,1998-04-28 20:00:00,7047.0,2017-08-14 10:23:13,0.0,2017-08-14 10:23:12,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,mobile,,U
694,22,31,0,2000,1.0,,,2000,9970,,13800,,8400,24.0,7.0,,11.0,,6.0,,,,,,,,5.0,,,5.0,1999-05-25 08:00:00,6653.0,2011-10-08 14:39:25,2134.0,2013-02-28 21:11:05,Verified,090 Very Low,90.0,2.0,14.0,3.0,Lower Fraud Risk,1.0,Fraud Score 1 to 100,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,wifi,,Y
695,4,21,1,1425,3.0,1.0,2.0,"1428,28",,800,,625,,3.0,,1.0,,2.0,,,,,,,,1.0,,4.0,4.0,1.0,1999-12-22 19:00:00,6442.0,2017-07-12 12:43:02,30.0,2017-07-12 12:43:01,Verified,491 Moderate,491.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,mobile,,U
696,5,42,0,,,,,,2600,300,2900,,3000,6.0,1.0,1.0,3.0,,1.0,,1.0,3.0,,1.0,1.0,,,,,1.0,2004-06-09 18:35:03,4811.0,2017-08-12 05:34:40,0.0,2017-08-12 05:34:38,Verified,275 Low,275.0,2.0,12.0,3.0,Lower Fraud Risk,2.0,Fraud Score 101 to 300,1.0,1.0,Yes,Yes,Low,4.0,510.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,wifi,,U
697,7,62,0,200,1.0,,1.0,200,,,,200,,1.0,,,,1.0,,27.0,4.0,27.0,1.0,1.0,1.0,,,1.0,12.0,1.0,1995-08-13 04:00:00,8037.0,2017-08-14 12:50:20,0.0,2017-08-14 12:50:18,Verified,500 Moderate,500.0,2.0,8.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,wifi,,U
698,9,68,1,"2911,48",3.0,,3.0,"3098,81",,625,,"2911,48",,5.0,,2.0,,3.0,,,1.0,,,1.0,,,,7.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,9,23,0,4575,3.0,1.0,2.0,"4930,78",,8575,,4600,1000,15.0,,10.0,,3.0,2.0,1.0,,,1.0,,,,,25.0,9.0,12.0,1996-06-22 08:00:00,7722.0,2017-08-14 10:23:54,0.0,2017-08-14 10:23:52,Verified,500 Moderate,500.0,2.0,8.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,wifi,,U
700,9,47,0,2800,3.0,1.0,2.0,"2500,8",3800,3100,3850,1700,4900,25.0,8.0,2.0,6.0,2.0,7.0,,,,,,,,5.0,2.0,1.0,7.0,1999-05-25 08:00:00,6653.0,2017-08-12 08:30:07,0.0,2017-08-12 08:30:07,ValidDomain,500 Moderate,500.0,4.0,8.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Not Sure,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,mobile,,U
701,10,34,0,400,1.0,,,200,,,,3000,,3.0,,,,2.0,,,,,,,,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,11,39,0,1600,1.0,,1.0,1600,,,,1600,,1.0,,,,1.0,,,,,,,,1.0,,3.0,1.0,,1995-08-13 04:00:00,8037.0,2017-08-14 05:42:36,0.0,2017-08-14 05:42:34,Verified,500 Moderate,500.0,2.0,8.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,mobile,,U
703,12,48,1,,,,,,,,,,,,,,,,,19.0,11.0,3.0,3.0,4.0,1.0,1.0,,,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
704,12,34,0,2725,3.0,2.0,1.0,"2886,08",,2350,,625,,4.0,,3.0,,1.0,,30.0,18.0,36.0,8.0,10.0,12.0,,,6.0,1.0,,1999-12-22 19:00:00,6442.0,2017-06-17 09:09:32,55.0,2017-06-17 09:09:31,Verified,485 Moderate,485.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,wired,,U
705,12,32,0,1500,1.0,1.0,,750,9450,4100,33150,,13800,40.0,9.0,3.0,21.0,,7.0,,,,,,,,2.0,1.0,,2.0,1995-08-13 04:00:00,8035.0,2017-08-12 10:38:55,0.0,2017-08-12 10:38:55,Verified,500 Moderate,500.0,2.0,8.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,mobile,,U
706,13,24,0,3300,2.0,,2.0,"3310,7",,,,4300,,3.0,,,,3.0,,,,,,,,1.0,,,2.0,,2003-01-17 19:00:00,5320.0,2017-08-12 11:41:26,0.0,2017-08-12 11:41:26,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,mobile,,U
707,15,31,1,"11189,19",1.0,1.0,,"12461,51","8942,11","11189,19",,,500,5.0,3.0,1.0,,,1.0,13.0,20.0,25.0,2.0,3.0,3.0,,9.0,,2.0,14.0,1999-10-07 20:00:00,6520.0,2016-11-20 07:00:00,266.0,2017-01-14 12:49:36,Verified,284 Low,284.0,2.0,14.0,3.0,Lower Fraud Risk,2.0,Fraud Score 101 to 300,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,mobile,,U
708,16,21,0,"11012,29",5.0,3.0,2.0,"11526,96",3352,"11912,29",150,3000,11201,20.0,6.0,5.0,1.0,2.0,6.0,,,,,,,1.0,2.0,4.0,2.0,4.0,1999-10-07 20:00:00,6518.0,2017-08-12 15:05:55,0.0,2017-08-12 15:05:55,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,mobile,,U
709,16,66,0,3000,1.0,1.0,,"3024,3",6000,3000,"28948,7",,7200,28.0,5.0,1.0,19.0,,3.0,,,,,,,,1.0,,,,1995-08-13 04:00:00,8035.0,2017-08-12 15:07:34,0.0,2017-08-12 15:07:34,Verified,500 Moderate,500.0,2.0,8.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,wired,,U
710,17,33,0,,,,,,,,3200,,3000,3.0,,,2.0,,1.0,,,,,,,,,,,,1995-08-13 04:00:00,8035.0,2017-08-12 15:24:00,0.0,2017-08-12 15:24:00,Verified,500 Moderate,500.0,2.0,8.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,mobile,,U
711,18,38,1,,,,,,,,26860,,5000,13.0,,,12.0,,1.0,30.0,23.0,36.0,8.0,11.0,12.0,,2.0,7.0,1.0,3.0,2003-01-17 19:00:00,5320.0,2017-08-12 16:29:35,0.0,2017-08-12 16:29:35,ValidDomain,500 Moderate,500.0,4.0,8.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Not Sure,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,wired,,U
712,19,20,0,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,3.0,5.0,1.0,,,1998-04-28 20:00:00,7045.0,2016-11-12 07:00:00,272.0,2017-02-09 17:31:14,Verified,282 Low,282.0,2.0,14.0,3.0,Lower Fraud Risk,2.0,Fraud Score 101 to 300,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,mobile,,U
713,20,39,0,1600,3.0,2.0,1.0,"1620,8",1650,3600,"45807,3",200,1470,70.0,5.0,9.0,48.0,1.0,7.0,,,6.0,,,2.0,,,7.0,1.0,7.0,1998-04-28 20:00:00,7047.0,2017-08-14 05:42:44,0.0,2017-08-14 05:42:44,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,wifi,,U
714,20,30,0,,,,,,1250,,9750,,250,15.0,4.0,,10.0,,1.0,,,,,,,,1.0,1.0,,,1995-08-13 04:00:00,8037.0,2017-08-14 05:44:01,0.0,2017-08-14 05:43:59,Verified,500 Moderate,500.0,2.0,8.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,mobile,,U
715,20,33,0,2000,2.0,,1.0,2000,,1000,,1000,,3.0,,1.0,,1.0,,,,,,,,1.0,,4.0,4.0,,1995-08-13 04:00:00,8035.0,2017-07-02 11:13:12,40.0,2017-07-02 11:13:11,Verified,500 Moderate,500.0,2.0,8.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,mobile,,U
716,22,44,0,2592,2.0,1.0,1.0,"2748,19",,1200,"2792,8",1392,,5.0,,1.0,3.0,1.0,,,5.0,2.0,,1.0,1.0,,1.0,3.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,0,40,0,2600,1.0,,1.0,2600,,2500,,2600,,2.0,,1.0,,1.0,,1.0,3.0,3.0,1.0,1.0,1.0,,,,1.0,,1999-10-07 20:00:00,6519.0,2017-08-13 05:49:29,0.0,2017-08-13 05:49:28,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,wifi,,U
718,9,40,0,,,,,,1500,1000,700,,,3.0,1.0,1.0,1.0,,,,,,,,,,2.0,1.0,,2.0,1998-04-28 20:00:00,7046.0,2017-08-13 08:49:44,0.0,2017-08-13 08:49:44,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,mobile,,U
719,10,43,0,"3437,14",3.0,,2.0,"3447,94",10950,2500,23350,"1737,14",8050,27.0,4.0,1.0,18.0,2.0,2.0,1.0,1.0,,1.0,1.0,,,3.0,1.0,2.0,3.0,1998-05-11 07:00:00,7034.0,2011-02-16 22:51:00,2369.0,2017-08-13 08:39:20,Verified,087 Very Low,87.0,2.0,14.0,3.0,Lower Fraud Risk,1.0,Fraud Score 1 to 100,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,mobile,,U
720,11,28,0,,,,,,,1700,,,5200,5.0,,1.0,,,4.0,1.0,,,1.0,,,,,1.0,,3.0,1998-04-28 20:00:00,7046.0,2017-08-13 10:03:19,0.0,2017-08-13 10:03:19,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,mobile,,U
721,13,30,1,"7868,42",3.0,2.0,1.0,"7597,04",,"5868,42",,2000,1600,4.0,,2.0,,1.0,1.0,,,,,,,,,3.0,3.0,,1998-04-28 20:00:00,7046.0,2017-08-11 09:43:21,1.0,2017-08-11 09:43:20,Verified,499 Moderate,499.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,2.0,2.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,mobile,,U
722,13,20,0,1500,2.0,,2.0,"1520,7",,1000,,1700,,4.0,,1.0,,3.0,,,1.0,,,1.0,,,,,3.0,,1998-04-28 20:00:00,7046.0,2017-08-13 11:47:34,0.0,2017-08-13 11:47:33,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,mobile,,U
723,14,36,0,3000,2.0,,,"2870,2","7718,78",500,"78150,8",,"3135,07",56.0,6.0,2.0,46.0,,2.0,,3.0,3.0,,1.0,1.0,,4.0,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,14,27,0,1300,1.0,,1.0,1300,2200,,1100,1300,2850,7.0,2.0,,1.0,1.0,3.0,15.0,,1.0,2.0,,1.0,,,,1.0,3.0,1998-04-28 20:00:00,7047.0,2017-08-14 09:29:13,0.0,2017-08-14 09:29:13,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,mobile,,U
725,14,36,0,3084,2.0,1.0,,"2651,09",7400,1300,32720,,"8530,83",42.0,5.0,1.0,31.0,,5.0,6.0,,1.0,3.0,,1.0,,3.0,,,3.0,1998-04-28 20:00:00,7046.0,2017-08-13 12:56:03,0.0,2017-08-13 12:56:03,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,wifi,,U
726,14,20,0,"4901,95",2.0,1.0,1.0,"4930,75",400,"4401,95",,3500,"7238,23",9.0,1.0,2.0,,1.0,5.0,7.0,7.0,15.0,1.0,1.0,2.0,2.0,3.0,17.0,,11.0,,,2017-04-10 09:25:41,125.0,2017-04-10 09:25:40,Verified,466 Moderate,466.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,mobile,,U
727,16,42,0,"12331,46",5.0,1.0,4.0,"12550,34",,"10519,54","59340,17","11331,46",,34.0,,5.0,25.0,4.0,,,,,,,,,1.0,5.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,18,48,0,6500,1.0,,1.0,"6553,1",2100,14200,,6500,8500,10.0,2.0,4.0,,1.0,3.0,,,,,,,,3.0,7.0,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,19,29,0,1000,1.0,,1.0,1000,1850,100,4291,1200,1201,41.0,12.0,1.0,20.0,3.0,5.0,,,,,,,1.0,,1.0,3.0,7.0,1998-04-28 20:00:00,7046.0,2017-08-13 17:42:05,0.0,2017-08-13 17:42:05,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,mobile,,U
730,19,60,1,,,,,,,,6500,,,5.0,,,5.0,,,,3.0,1.0,,2.0,1.0,1.0,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,20,34,0,"3238,64",3.0,2.0,1.0,"3060,54",1400,"4222,98",,"1538,64","8484,34",13.0,2.0,4.0,,1.0,6.0,,,,,,,,2.0,2.0,,4.0,1995-08-13 04:00:00,8037.0,2017-08-14 05:43:38,0.0,2017-08-14 05:43:37,Verified,500 Moderate,500.0,2.0,8.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,wifi,,U
732,21,25,0,,,,,,500,,2850,,,7.0,1.0,,6.0,,,1.0,1.0,,1.0,1.0,,,1.0,,,,1998-04-28 20:00:00,7047.0,2017-08-14 10:51:04,0.0,2017-08-14 10:51:04,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,wifi,,U
733,22,58,0,"5674,16",3.0,,3.0,"6081,96","3294,37","2548,97",3250,"5674,16","2804,22",23.0,5.0,4.0,7.0,3.0,4.0,1.0,,,1.0,,,,17.0,12.0,5.0,10.0,1998-04-28 20:00:00,7049.0,2017-02-06 13:47:10,190.0,2017-02-06 13:47:10,Verified,297 Low,297.0,2.0,14.0,3.0,Lower Fraud Risk,2.0,Fraud Score 101 to 300,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,wifi,,U
734,22,31,0,"12465,03",6.0,1.0,3.0,"13708,48",21500,"6157,52",,"9030,06",10860,25.0,13.0,3.0,,4.0,5.0,6.0,8.0,9.0,2.0,3.0,3.0,1.0,13.0,7.0,8.0,9.0,1998-04-28 20:00:00,7047.0,2017-08-14 05:43:31,0.0,2017-08-14 05:43:31,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,wifi,,U
735,23,42,0,"1713,23",3.0,1.0,1.0,"1735,18","413,23",1500,400,100,"1845,63",9.0,2.0,1.0,2.0,1.0,3.0,1.0,,,1.0,,,2.0,8.0,6.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
736,2,23,0,800,1.0,,1.0,800,"2004,73",,,800,,2.0,1.0,,,1.0,,,,,,,,2.0,19.0,5.0,,21.0,1999-12-22 19:00:00,6447.0,2016-11-28 07:00:00,261.0,2016-12-17 11:47:41,Verified,284 Low,284.0,2.0,14.0,3.0,Lower Fraud Risk,2.0,Fraud Score 101 to 300,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,mobile,,U
737,4,20,1,1300,2.0,1.0,1.0,"1330,42",,1000,,650,,5.0,,1.0,,3.0,,,,,,,,,,1.0,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
738,7,35,0,"3772,55",1.0,,1.0,3200,,"2886,28",,"4024,05",,4.0,,2.0,,2.0,,,,,,,,1.0,,11.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
739,8,37,0,,,,,,"7972,38","5410,64","10461,5","2460,83",2500,18.0,4.0,3.0,8.0,1.0,2.0,,,,,,,,2.0,2.0,,2.0,,,2017-08-14 06:19:51,0.0,2017-08-14 06:19:50,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,wifi,,U
740,8,53,0,,,,,,500,,300,,,2.0,1.0,,1.0,,,1.0,,,1.0,,,,2.0,1.0,1.0,2.0,1999-12-22 19:00:00,6444.0,2017-08-14 07:21:56,0.0,2017-08-14 07:21:55,EmailInexistent,709 Review,709.0,3.0,2.0,11.0,Data Entry Review,4.0,Fraud Score 601 to 799,1.0,1.0,No,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,wired,,U
741,8,27,0,4400,2.0,,2.0,"4555,79",6450,3500,4900,4400,"13703,71",13.0,2.0,1.0,3.0,2.0,5.0,,,,,,,,1.0,,2.0,4.0,1999-12-22 19:00:00,6444.0,2017-08-14 07:16:07,0.0,2017-08-14 07:16:07,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,wifi,,U
742,9,37,0,4820,2.0,2.0,,"5044,84",3950,5820,,,7840,12.0,3.0,4.0,,,5.0,3.0,7.0,9.0,1.0,1.0,1.0,,1.0,13.0,3.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
743,9,28,1,1600,1.0,1.0,,1600,,1600,700,,,2.0,,1.0,1.0,,,20.0,1.0,20.0,2.0,1.0,1.0,,,2.0,7.0,,1999-10-07 20:00:00,6520.0,2017-07-17 13:13:05,27.0,2017-07-17 13:13:04,Verified,492 Moderate,492.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,wired,,U
744,9,23,1,1300,1.0,,1.0,1300,,1000,,1300,,2.0,,1.0,,1.0,,3.0,5.0,8.0,2.0,2.0,4.0,3.0,,1.0,1.0,,1998-04-28 20:00:00,7047.0,2017-08-13 09:18:49,0.0,2017-08-13 09:18:49,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,2.0,2.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,mobile,,U
745,9,24,1,1100,1.0,1.0,,"1107,3",2350,1100,,,,4.0,3.0,1.0,,,,,,,,,,3.0,4.0,6.0,1.0,17.0,1995-08-13 04:00:00,8037.0,2016-07-07 00:10:46,402.0,2017-02-09 17:38:37,Verified,210 Low,210.0,2.0,14.0,3.0,Lower Fraud Risk,2.0,Fraud Score 101 to 300,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,mobile,,U
746,9,39,0,2000,1.0,1.0,,"2013,9",10850,2000,25950,,2150,19.0,3.0,1.0,14.0,,1.0,,1.0,,,1.0,,,4.0,,,,1996-06-22 08:00:00,7724.0,2017-08-16 09:03:36,0.0,2017-08-16 09:03:34,ValidDomain,500 Moderate,500.0,4.0,8.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Not Sure,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,wired,,U
747,10,68,1,"2695,35",2.0,1.0,1.0,"2498,21",,"2445,35",1400,250,,3.0,,1.0,1.0,1.0,,,,,,,,,,2.0,7.0,,1998-04-28 20:00:00,7047.0,2017-08-14 10:49:49,0.0,2017-08-14 10:49:49,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,mobile,,U
748,10,60,1,"11643,5",4.0,3.0,1.0,"11929,37",,"10143,5",,1500,,4.0,,3.0,,1.0,,,,,,,,1.0,,3.0,2.0,,1999-05-25 08:00:00,6655.0,2017-08-14 08:59:19,0.0,2017-08-14 08:59:19,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,wifi,,U
