v001,v002,response,v4,v5,v14,v29,v120,v123,v173,v174,v175,v176,v177,v180,v181,v182,v183,v185,v191,v192,v196,v197,v198,v200,v178_Certified,v178_EmailInexistent,v178_ValidDomain,v178_Verified,v178_nan,v184_Data Entry Review,v184_Lower Fraud Risk,v184_Lower+Fraud+Risk,v184_Moderate Fraud Risk,v184_Moderate+Fraud+Risk,v184_nan,v186_Fraud Score 1 to 100,v186_Fraud Score 101 to 300,v186_Fraud Score 301 to 600,v186_Fraud Score 601 to 799,v186_Fraud+Score+101+to+300,v186_Fraud+Score+301+to+600,v186_nan,v193_No,v193_Not Sure,v193_Not+Sure,v193_Yes,v193_nan,v194_Yes,v194_nan,v195_Low,v195_Moderate,v195_nan,v199_Moderate,v199_nan,v201_Moderate By Proxy Reputation And Country Code,v201_Moderate Risk,v201_Moderate+By+Proxy+Reputation+And+Country+Code,v201_nan,v202_Good,v202_nan,v203_No,v203_nan,v204_business,v204_cellular,v204_college,v204_dialup,v204_mobile,v204_residential,v204_wifi,v204_wired,v204_nan,v172.1_N,v172.1_P,v172.1_U,v172.1_Y,v172.1_nan
9.0,23.0,0.0,4575.0,3.0,4930.78,15.0,25.0,12.0,835430400.0,7722.0,1502706234.0,0.0,1502706232.0,500.0,2.0,8.0,4.0,3.0,1.0,1.0,3.0,508.0,3.0,311.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9.0,47.0,0.0,2800.0,3.0,2500.8,25.0,2.0,7.0,927619200.0,6653.0,1502526607.0,0.0,1502526607.0,500.0,4.0,8.0,4.0,3.0,1.0,1.0,3.0,508.0,3.0,311.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10.0,34.0,0.0,400.0,1.0,200.0,3.0,,1.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
11.0,39.0,0.0,1600.0,1.0,1600.0,1.0,3.0,,808286400.0,8037.0,1502689356.0,0.0,1502689354.0,500.0,2.0,8.0,4.0,3.0,1.0,1.0,3.0,508.0,3.0,311.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12.0,48.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
12.0,34.0,0.0,2725.0,3.0,2886.08,4.0,6.0,,945889200.0,6442.0,1497690572.0,55.0,1497690571.0,485.0,2.0,28.0,4.0,3.0,1.0,1.0,3.0,508.0,3.0,311.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
12.0,32.0,0.0,1500.0,1.0,750.0,40.0,1.0,2.0,808286400.0,8035.0,1502534335.0,0.0,1502534335.0,500.0,2.0,8.0,4.0,3.0,1.0,1.0,3.0,508.0,3.0,311.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13.0,24.0,0.0,3300.0,2.0,3310.7,3.0,,,1042830000.0,5320.0,1502538086.0,0.0,1502538086.0,500.0,2.0,28.0,4.0,3.0,1.0,1.0,3.0,508.0,3.0,311.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15.0,31.0,1.0,11189.19,1.0,12461.51,5.0,,14.0,939326400.0,6520.0,1479625200.0,266.0,1484398176.0,284.0,2.0,14.0,3.0,2.0,1.0,1.0,3.0,508.0,3.0,311.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16.0,21.0,0.0,11012.29,5.0,11526.96,20.0,4.0,4.0,939326400.0,6518.0,1502550355.0,0.0,1502550355.0,500.0,2.0,28.0,4.0,3.0,1.0,1.0,3.0,508.0,3.0,311.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16.0,66.0,0.0,3000.0,1.0,3024.3,28.0,,,808286400.0,8035.0,1502550454.0,0.0,1502550454.0,500.0,2.0,8.0,4.0,3.0,1.0,1.0,3.0,508.0,3.0,311.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
17.0,33.0,0.0,,,,3.0,,,808286400.0,8035.0,1502551440.0,0.0,1502551440.0,500.0,2.0,8.0,4.0,3.0,1.0,1.0,3.0,508.0,3.0,311.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18.0,38.0,1.0,,,,13.0,7.0,3.0,1042830000.0,5320.0,1502555375.0,0.0,1502555375.0,500.0,4.0,8.0,4.0,3.0,1.0,1.0,3.0,508.0,3.0,311.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
19.0,20.0,0.0,,,,,1.0,,893793600.0,7045.0,1478934000.0,272.0,1486661474.0,282.0,2.0,14.0,3.0,2.0,1.0,1.0,3.0,508.0,3.0,311.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20.0,39.0,0.0,1600.0,3.0,1620.8,70.0,7.0,7.0,893793600.0,7047.0,1502689364.0,0.0,1502689364.0,500.0,2.0,28.0,4.0,3.0,1.0,1.0,3.0,508.0,3.0,311.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20.0,30.0,0.0,,,,15.0,1.0,,808286400.0,8037.0,1502689441.0,0.0,1502689439.0,500.0,2.0,8.0,4.0,3.0,1.0,1.0,3.0,508.0,3.0,311.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20.0,33.0,0.0,2000.0,2.0,2000.0,3.0,4.0,,808286400.0,8035.0,1498993992.0,40.0,1498993991.0,500.0,2.0,8.0,4.0,3.0,1.0,1.0,3.0,508.0,3.0,311.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22.0,44.0,0.0,2592.0,2.0,2748.19,5.0,3.0,1.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,40.0,0.0,2600.0,1.0,2600.0,2.0,,,939326400.0,6519.0,1502603369.0,0.0,1502603368.0,500.0,2.0,28.0,4.0,3.0,1.0,1.0,3.0,508.0,3.0,311.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9.0,40.0,0.0,,,,3.0,1.0,2.0,893793600.0,7046.0,1502614184.0,0.0,1502614184.0,500.0,2.0,28.0,4.0,3.0,1.0,1.0,3.0,508.0,3.0,311.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10.0,43.0,0.0,3437.14,3.0,3447.94,27.0,1.0,3.0,894870000.0,7034.0,1297896660.0,2369.0,1502613560.0,87.0,2.0,14.0,3.0,1.0,1.0,1.0,3.0,508.0,3.0,311.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,28.0,0.0,,,,5.0,1.0,3.0,893793600.0,7046.0,1502618599.0,0.0,1502618599.0,500.0,2.0,28.0,4.0,3.0,1.0,1.0,3.0,508.0,3.0,311.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13.0,30.0,1.0,7868.42,3.0,7597.04,4.0,3.0,,893793600.0,7046.0,1502444601.0,1.0,1502444600.0,499.0,2.0,28.0,4.0,3.0,2.0,2.0,3.0,508.0,3.0,311.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13.0,20.0,0.0,1500.0,2.0,1520.7,4.0,,,893793600.0,7046.0,1502624854.0,0.0,1502624853.0,500.0,2.0,28.0,4.0,3.0,1.0,1.0,3.0,508.0,3.0,311.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14.0,36.0,0.0,3000.0,2.0,2870.2,56.0,3.0,3.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14.0,27.0,0.0,1300.0,1.0,1300.0,7.0,,3.0,893793600.0,7047.0,1502702953.0,0.0,1502702953.0,500.0,2.0,28.0,4.0,3.0,1.0,1.0,3.0,508.0,3.0,311.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14.0,36.0,0.0,3084.0,2.0,2651.09,42.0,,3.0,893793600.0,7046.0,1502628963.0,0.0,1502628963.0,500.0,2.0,28.0,4.0,3.0,1.0,1.0,3.0,508.0,3.0,311.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14.0,20.0,0.0,4901.95,2.0,4930.75,9.0,17.0,11.0,,,1491816341.0,125.0,1491816340.0,466.0,2.0,28.0,4.0,3.0,1.0,1.0,3.0,508.0,3.0,311.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16.0,42.0,0.0,12331.46,5.0,12550.34,34.0,5.0,1.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
18.0,48.0,0.0,6500.0,1.0,6553.1,10.0,7.0,6.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
19.0,29.0,0.0,1000.0,1.0,1000.0,41.0,1.0,7.0,893793600.0,7046.0,1502646125.0,0.0,1502646125.0,500.0,2.0,28.0,4.0,3.0,1.0,1.0,3.0,508.0,3.0,311.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19.0,60.0,1.0,,,,5.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
20.0,34.0,0.0,3238.64,3.0,3060.54,13.0,2.0,4.0,808286400.0,8037.0,1502689418.0,0.0,1502689417.0,500.0,2.0,8.0,4.0,3.0,1.0,1.0,3.0,508.0,3.0,311.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
21.0,25.0,0.0,,,,7.0,,,893793600.0,7047.0,1502707864.0,0.0,1502707864.0,500.0,2.0,28.0,4.0,3.0,1.0,1.0,3.0,508.0,3.0,311.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22.0,58.0,0.0,5674.16,3.0,6081.96,23.0,12.0,10.0,893793600.0,7049.0,1486388830.0,190.0,1486388830.0,297.0,2.0,14.0,3.0,2.0,1.0,1.0,3.0,508.0,3.0,311.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22.0,31.0,0.0,12465.03,6.0,13708.48,25.0,7.0,9.0,893793600.0,7047.0,1502689411.0,0.0,1502689411.0,500.0,2.0,28.0,4.0,3.0,1.0,1.0,3.0,508.0,3.0,311.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
23.0,42.0,0.0,1713.23,3.0,1735.18,9.0,6.0,5.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2.0,23.0,0.0,800.0,1.0,800.0,2.0,5.0,21.0,945889200.0,6447.0,1480316400.0,261.0,1481975261.0,284.0,2.0,14.0,3.0,2.0,1.0,1.0,3.0,508.0,3.0,311.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.0,20.0,1.0,1300.0,2.0,1330.42,5.0,1.0,1.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
7.0,35.0,0.0,3772.55,1.0,3200.0,4.0,11.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8.0,37.0,0.0,,,,18.0,2.0,2.0,,,1502691591.0,0.0,1502691590.0,500.0,2.0,28.0,4.0,3.0,1.0,1.0,3.0,508.0,3.0,311.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8.0,53.0,0.0,,,,2.0,1.0,2.0,945889200.0,6444.0,1502695316.0,0.0,1502695315.0,709.0,3.0,2.0,11.0,4.0,1.0,1.0,3.0,508.0,3.0,311.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
8.0,27.0,0.0,4400.0,2.0,4555.79,13.0,,4.0,945889200.0,6444.0,1502694967.0,0.0,1502694967.0,500.0,2.0,28.0,4.0,3.0,1.0,1.0,3.0,508.0,3.0,311.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9.0,37.0,0.0,4820.0,2.0,5044.84,12.0,13.0,14.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
